index,id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
7399,61743,11/27/2018 13:06,Stray,0,C18111615,9.8102E+14,Glover,Domestic Short Hair,Black,Cat,9 months.,Male,Adoptable Cat Kennels,3/15/2019 0:00,Adoption,0,3/18/2019 0:00,Return Adopt - Animal Health,,Court Order/ Legal,0,0,0
7400,61743,11/27/2018 13:06,Stray,0,C18111615,9.8102E+14,Glover,Domestic Short Hair,Black,Cat,9 months.,Male,Adoptable Cat Kennels,3/19/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7401,61744,11/27/2018 13:06,Stray,0,C18111616,9.8102E+14,Dashy,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Adoptable Cat Glass Colony,11/30/2018 0:00,Foster,0,2/27/2019 0:00,Stray,,Court Order/ Legal,0,0,0
7402,61744,11/27/2018 13:06,Stray,0,C18111616,9.8102E+14,Dashy,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Adoptable Cat Glass Colony,3/16/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7403,61745,11/27/2018 13:06,Stray,0,C18111617,9.8102E+14,Minnie,Domestic Short Hair,Torbie,Cat,21 weeks.,Female,Cat room A,11/30/2018 0:00,Foster,0,2/27/2019 0:00,Stray,,Court Order/ Legal,0,0,0
7404,61745,11/27/2018 13:06,Stray,0,C18111617,9.8102E+14,Minnie,Domestic Short Hair,Torbie,Cat,21 weeks.,Female,Cat room A,3/1/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7405,61746,11/27/2018 13:06,Stray,0,C18111618,9.8102E+14,Daxter,Domestic Short Hair,Black,Cat,24 weeks.,Male,Adoptable Cat Glass Colony,11/30/2018 0:00,Foster,0,2/27/2019 0:00,Stray,,Court Order/ Legal,0,0,0
7406,61746,11/27/2018 13:06,Stray,0,C18111618,9.8102E+14,Daxter,Domestic Short Hair,Black,Cat,24 weeks.,Male,Adoptable Cat Glass Colony,3/16/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7407,61748,11/27/2018 14:22,Incompatible with owner lifestyle,0,C18111607,9.8102E+14,Jack,Domestic Short Hair,Black,Cat,1 year 3 months.,Male,Adoptable Cat Big Colony,1/4/2019 0:00,Adoption,0,8/9/2019 0:00,Moving,,Court Order/ Legal,0,0,0
7408,61748,11/27/2018 14:22,Incompatible with owner lifestyle,0,C18111607,9.8102E+14,Jack,Domestic Short Hair,Black,Cat,1 year 3 months.,Male,Adoptable Cat Big Colony,8/12/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7409,61749,11/28/2018 14:38,Incompatible with owner lifestyle,0,D18111608,9.8102E+14,Betty Puggle,Pug/Beagle,Fawn,Dog,3 years 5 months.,Female,Adoptable Dogs,12/2/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7410,61750,11/28/2018 14:46,Incompatible with owner lifestyle,0,D18111609,9.8102E+14,Freddy,Hound/Mix,Tricolour,Dog,2 years 1 month.,Male,Adoptable Dogs,12/22/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7411,61751,11/28/2018 15:39,Stray,0,D18111620,9.8102E+14,Charlie,"Schnauzer, Miniature/Heeler",Black and Brown,Dog,1 year 4 months.,Male,Adoptable Dogs,11/30/2018 0:00,Reclaimed,0,12/13/2018 0:00,Stray,,Court Order/ Legal,0,0,0
7412,61751,11/28/2018 15:39,Stray,0,D18111620,9.8102E+14,Charlie,"Schnauzer, Miniature/Heeler",Black and Brown,Dog,1 year 4 months.,Male,Adoptable Dogs,12/18/2018 0:00,Reclaimed,0,1/10/2019 0:00,Stray,,Court Order/ Legal,0,0,0
7413,61751,11/28/2018 15:39,Stray,0,D18111620,9.8102E+14,Charlie,"Schnauzer, Miniature/Heeler",Black and Brown,Dog,1 year 4 months.,Male,Adoptable Dogs,1/26/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7414,61752,11/28/2018 15:53,Incompatible with owner lifestyle,0,D18111610,9.8102E+14,Pickles,Chihuahua/Miniature Pinscher,Brown and Black,Dog,1 year 9 months.,Male,Adoptable Dogs,12/6/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7415,61753,11/28/2018 16:07,Stray,0,C18111621,9.8102E+14,Grandi Occhi,Domestic Short Hair,Brown and Black,Cat,1 year 10 months.,Female,Adoptable Cat Kennels,1/5/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7416,61754,11/28/2018 23:11,Police Assist,0,D1811766,0A111A6F03,Cole,Labrador Retriever,Black,Dog,11 years 6 months.,Male,Canine intake room,11/29/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7417,61755,11/28/2018 23:14,Police Assist,0,D1811767,,Cooper,Labrador Retriever,Yellow,Dog,5 years 0 months.,Male,Canine intake room,11/29/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7418,61757,11/29/2018 12:23,Abandoned,0,G1811768,,Sally,American Crested,Tricolour,Guinea Pig,1 year 0 months.,Female,Lobby,12/20/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7419,61758,11/29/2018 12:27,Abandoned,0,D1811769,9.8102E+14,Illinois,German Shepherd Dog,Black and Brown,Dog,25 weeks.,Female,Adoptable Dogs,12/24/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7420,61759,11/29/2018 13:12,Stray,0,D18111622,9.8102E+14,Coal,Bully Breed Mix,Black,Dog,1 year 1 month.,Male,Adoptable Dogs,12/14/2018 0:00,Adoption,0,1/25/2019 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
7421,61759,11/29/2018 13:12,Stray,0,D18111622,9.8102E+14,Coal,Bully Breed Mix,Black,Dog,1 year 1 month.,Male,Adoptable Dogs,2/6/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7422,61760,11/29/2018 13:22,Litter relinquishment,0,C18111611,9.8102E+14,Huey,Siamese/Domestic Short Hair,Black and White,Cat,11 weeks.,Male,Lobby,11/30/2018 0:00,Foster,0,12/6/2018 0:00,Stray,,Court Order/ Legal,0,0,0
7423,61760,11/29/2018 13:22,Litter relinquishment,0,C18111611,9.8102E+14,Huey,Siamese/Domestic Short Hair,Black and White,Cat,11 weeks.,Male,Lobby,12/10/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7424,61761,11/29/2018 13:22,Litter relinquishment,0,C18111619,9.8102E+14,Dewey,Domestic Short Hair,Black and White,Cat,10 weeks.,Male,Lobby,11/30/2018 0:00,Foster,0,12/6/2018 0:00,Stray,,Court Order/ Legal,0,0,0
7425,61761,11/29/2018 13:22,Litter relinquishment,0,C18111619,9.8102E+14,Dewey,Domestic Short Hair,Black and White,Cat,10 weeks.,Male,Lobby,12/7/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7426,61762,11/29/2018 13:22,Litter relinquishment,0,C18111620,9.8102E+14,Louie,Domestic Short Hair,Black and White,Cat,11 weeks.,Male,Lobby,11/30/2018 0:00,Foster,0,12/6/2018 0:00,Stray,,Court Order/ Legal,0,0,0
7427,61762,11/29/2018 13:22,Litter relinquishment,0,C18111620,9.8102E+14,Louie,Domestic Short Hair,Black and White,Cat,11 weeks.,Male,Lobby,12/11/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7428,61763,11/29/2018 13:22,Litter relinquishment,0,C18111622,9.8102E+14,Stewie,Domestic Short Hair,Grey and White,Cat,10 weeks.,Male,Lobby,11/30/2018 0:00,Foster,0,12/6/2018 0:00,Stray,,Court Order/ Legal,0,0,0
7429,61763,11/29/2018 13:22,Litter relinquishment,0,C18111622,9.8102E+14,Stewie,Domestic Short Hair,Grey and White,Cat,10 weeks.,Male,Lobby,12/7/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7430,61764,11/29/2018 13:41,Allergies,0,C18111623,9.8102E+14,Jamaica,Domestic Short Hair,Black and Brown,Cat,6 months.,Male,Adoptable window colony,12/7/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7431,61765,11/29/2018 13:41,Allergies,0,C18111624,9.8102E+14,Janet,Domestic Medium Hair,Black,Cat,25 weeks.,Female,Adoptable Cat Middle Colony,12/23/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7432,61766,11/29/2018 14:17,Abandoned,0,H1811770,,Toffee,Hedgehog,Cream,Hedgehog,1 year 1 month.,Female,Food prep room,11/29/2018 0:00,Foster,0,1/22/2019 0:00,Stray,,Court Order/ Legal,0,0,0
7433,61766,11/29/2018 14:17,Abandoned,0,H1811770,,Toffee,Hedgehog,Cream,Hedgehog,1 year 1 month.,Female,Food prep room,1/22/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7434,61767,11/30/2018 8:49,Stray,0,C18111625,,Azul,Domestic Short Hair,White,Cat,1 year 3 months.,Male,Feline intake room,12/2/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7435,61768,11/30/2018 9:17,Stray,0,C18111626,9.8102E+14,Pollyanna,Domestic Short Hair,Tabbico,Cat,15 weeks.,Female,Lobby,12/8/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7436,61769,11/30/2018 11:03,Stray,0,C1811771,9.8102E+14,Killian,Domestic Short Hair,Grey,Cat,25 weeks.,Male,Lobby,12/9/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7437,61770,11/30/2018 11:06,Stray,0,C1811772,9.8102E+14,Orange Girl,Domestic Short Hair,Orange,Cat,6 months.,Female,Adoptable Cat Middle Colony,12/21/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7438,61771,11/30/2018 11:06,Stray,0,C1811773,9.8102E+14,Coal,Domestic Short Hair,Black,Cat,7 months.,Male,Adoptable Cat Middle Colony,1/4/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7439,61773,11/30/2018 12:24,Stray,0,D18111627,9.8102E+14,Mobi,Rat Terrier/Beagle,Tricolour,Dog,2 years 0 months.,Male,Adoptable Dogs,12/14/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7440,61774,11/30/2018 12:37,Police Assist,0,D1811774,9.85112E+14,Dixie,"Poodle, Toy/Mix",Cream,Dog,5 years 3 months.,Female,Dog room A,12/6/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7441,61775,11/30/2018 12:47,Police Assist,0,D1811775,,Pup Pup,"Poodle, Toy",Black,Dog,7 years 3 months.,Male,Dog room A,12/6/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7442,61776,11/30/2018 12:50,Police Assist,0,C1811776,,Daisy May,Domestic Short Hair,Orange,Cat,10 months.,Male,Cat room B,12/6/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7443,61777,11/30/2018 12:51,Stray,0,C18111628,,Pelosa,Domestic Medium Hair,Blue,Cat,7 months.,Female,Cat room B,12/1/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7444,61778,11/30/2018 12:54,Police Assist,0,W1811777,,SLOW,,Tortie,Turtle,1 year 3 months.,Unknown,Food prep room,12/4/2018 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
7445,61779,11/30/2018 15:02,Incompatible with other pets,0,C18111627,9.8102E+14,Kiki,Domestic Short Hair,Grey and black,Cat,1 year 4 months.,Female,Adoptable window colony,12/20/2018 0:00,Adoption,0,4/12/2019 0:00,Return adopt - lifestyle issue,,Court Order/ Legal,0,0,0
7446,61779,11/30/2018 15:02,Incompatible with other pets,0,C18111627,9.8102E+14,Kiki,Domestic Short Hair,Grey and black,Cat,1 year 4 months.,Female,Adoptable window colony,4/16/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7447,61781,11/30/2018 17:21,Stray,0,D18111629,,Molly,Australian Shepherd,Blue merle,Dog,2 years 0 months.,Female,Dog room B,12/1/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7448,61782,11/30/2018 17:29,Moving,0,D18111628,9.82E+14,Mattie,Boxer,White,Dog,6 years 1 month.,Female,Adoptable Dogs,12/18/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7449,61783,11/30/2018 17:29,Moving,0,D18111630,9.8102E+14,Zoey,German Shepherd Dog,Brown and Black,Dog,6 years 1 month.,Female,Adoptable Dogs,12/9/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7450,61784,11/30/2018 20:47,Sick/Injured,0,C1811778,,Jimmy,Domestic Medium Hair,Grey,Cat,5 years 0 months.,Male,Feline intake room,12/1/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7451,61785,11/30/2018 20:51,Police Assist,0,C1811779,9.8102E+14,Rey,Domestic Short Hair,Dilute calico,Cat,1 year 8 months.,Female,Adoptable window colony,12/12/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7452,61786,12/1/2018 12:05,Stray,0,C18121630,9.8102E+14,Rockport,Domestic Short Hair,Black and grey,Cat,2 years 1 month.,Male,Feline intake room,12/18/2018 0:00,Adoption,0,1/8/2019 0:00,Stray,,Court Order/ Legal,0,0,0
7453,61786,12/1/2018 12:05,Stray,0,C18121630,9.8102E+14,Rockport,Domestic Short Hair,Black and grey,Cat,2 years 1 month.,Male,Feline intake room,1/8/2019 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7454,61787,12/1/2018 12:07,Litter relinquishment,0,D18121631,9.8102E+14,Bubba,Beagle/Coonhound,Black and Brown,Dog,10 months.,Male,Dog room A,12/7/2018 0:00,Adoption,0,8/12/2019 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
7455,61787,12/1/2018 12:07,Litter relinquishment,0,D18121631,9.8102E+14,Bubba,Beagle/Coonhound,Black and Brown,Dog,10 months.,Male,Dog room A,8/17/2019 0:00,Adoption,0,8/23/2019 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
7456,61788,12/1/2018 12:07,Litter relinquishment,0,D18121632,9.8102E+14,Ginny,Beagle/Coonhound,Black and Brown,Dog,8 weeks.,Female,Adoptable Dogs,12/6/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7457,61789,12/1/2018 12:07,Litter relinquishment,0,D18121633,9.8102E+14,Ron,Beagle/Coonhound,Black and Brown,Dog,6 months.,Male,Adoptable Dogs,12/9/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7458,61790,12/1/2018 12:07,Litter relinquishment,0,D18121634,9.8102E+14,Pugsly,Beagle/Coonhound,Brown and Black,Dog,8 weeks.,Male,Adoptable Dogs,12/5/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7459,61791,12/1/2018 12:07,Litter relinquishment,0,D18121635,9.8102E+14,Neville,Beagle/Coonhound,Black and Brown,Dog,9 weeks.,Male,Adoptable Dogs,12/9/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7460,61792,12/1/2018 12:07,Litter relinquishment,0,D18121636,9.8102E+14,Hermione,Beagle/Coonhound,Tricolour,Dog,11 weeks.,Female,Adoptable Dogs,12/5/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7461,61793,12/1/2018 13:12,Stray,0,C18121631,9.8102E+14,Leo,Domestic Short Hair,Orange,Cat,2 years 0 months.,Male,Cat room C,12/11/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7462,61794,12/1/2018 14:11,Incompatible with owner lifestyle,0,C18121637,,Chica,Chinchilla,Grey and White,Chinchilla,3 years 0 months.,Female,Lobby,12/22/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7463,61795,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121638,9.8102E+14,Cocoa,Border Collie/Mix,Black and White,Dog,9 weeks.,Male,Adoptable Dogs,12/6/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7464,61796,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121639,9.8102E+14,Cookies,Border Collie/Mix,Black and White,Dog,9 weeks.,Male,Adoptable Dogs,12/6/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7465,61797,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121640,9.8102E+14,Mistletoe,Border Collie/Mix,Black and White,Dog,10 weeks.,Female,Adoptable Dogs,12/9/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7466,61798,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121641,9.8102E+14,Tinsel,Border Collie/Mix,Black and White,Dog,9 weeks.,Female,Adoptable Dogs,12/7/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7467,61800,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121643,9.8102E+14,Frosty,Border Collie/Mix,Black and White,Dog,10 weeks.,Male,Adoptable Dogs,12/10/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7468,61801,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121644,9.8102E+14,Elf,Border Collie/Mix,Black and White,Dog,11 weeks.,Male,Adoptable Dogs,12/7/2018 0:00,Adoption,0,12/15/2018 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
7469,61801,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121644,9.8102E+14,Elf,Border Collie/Mix,Black and White,Dog,11 weeks.,Male,Adoptable Dogs,12/15/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7470,61802,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121645,9.8102E+14,Jingle Bells,Border Collie/Mix,Black and White,Dog,9 weeks.,Female,Adoptable Dogs,12/7/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7471,61803,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121646,9.8102E+14,Candy Canes,Border Collie/Mix,Black and White,Dog,11 weeks.,Male,Adoptable Dogs,12/7/2018 0:00,Adoption,0,12/15/2018 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
7472,61803,12/1/2018 14:47,Incompatible with owner lifestyle,0,D18121646,9.8102E+14,Candy Canes,Border Collie/Mix,Black and White,Dog,11 weeks.,Male,Adoptable Dogs,12/17/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7473,61804,12/1/2018 18:07,Police Assist,0,D1812780,9.8102E+14,Caroline,Terrier/Jack Russell Terrier,White and Brown,Dog,1 year 0 months.,Female,Canine intake room,12/2/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7474,61805,12/2/2018 1:46,Police Assist,0,D1812065,,Little Man,Bully Breed Mix,Red,Dog,3 years 5 months.,Male,Dog room D,12/13/2018 0:00,Reclaimed,0,8/6/2019 0:00,Moving,,Court Order/ Legal,0,0,0
7475,61805,12/2/2018 1:46,Police Assist,0,D1812065,,Little Man,Bully Breed Mix,Red,Dog,3 years 5 months.,Male,Dog room D,8/8/2019 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7476,61808,12/2/2018 12:57,Sick/Injured,0,W1812783,,batty 46,Little Brown Bat,Black,Wildlife,1 year 0 months.,Unknown,Office,12/2/2018 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
7477,61809,12/2/2018 15:33,Stray,0,D18121637,9.41E+14,Tiberius,Husky,Black and White,Dog,7 years 0 months.,Male,Adoptable Dogs,1/16/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7478,61810,12/2/2018 15:47,Stray,0,D18121647,0A10756C75,Bambino,Chow Chow/Golden Retriever,Red,Dog,10 years 7 months.,Male,Canine intake room,12/3/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7479,61811,12/2/2018 15:54,Moving,0,D18121648,9.8102E+14,Lucy Pug,Pug,Tan,Dog,9 years 6 months.,Female,Adoptable Dogs,12/15/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7480,61812,12/2/2018 15:55,Moving,0,D18121649,9.8102E+14,Edwin,Pug/Beagle,Tan,Dog,14 years 5 months.,Male,Adoptable Dogs,12/15/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7481,61813,12/3/2018 9:58,Stray,0,D1812784,9.8102E+14,Beaglease,Beagle,Tricolour,Dog,5 years 3 months.,Female,Adoptable Dogs,12/4/2018 0:00,Reclaimed,0,12/4/2018 0:00,Unable to Afford,,Court Order/ Legal,0,0,0
7482,61813,12/3/2018 9:58,Stray,0,D1812784,9.8102E+14,Beaglease,Beagle,Tricolour,Dog,5 years 3 months.,Female,Adoptable Dogs,12/13/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7483,61814,12/3/2018 11:39,Stray,0,D18121650,9.8102E+14,Circe,Bully Breed Mix,Grey,Dog,2 years 3 months.,Female,Adoptable Dogs,1/14/2019 0:00,Foster,0,3/5/2019 0:00,Stray,,Court Order/ Legal,0,0,0
7484,61814,12/3/2018 11:39,Stray,0,D18121650,9.8102E+14,Circe,Bully Breed Mix,Grey,Dog,2 years 3 months.,Female,Adoptable Dogs,3/8/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7485,61815,12/3/2018 12:15,Stray,0,C18121651,,Sounerous,Domestic Short Hair,Black and White,Cat,99 years 5 months.,Unknown,Cat room B,12/12/2018 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
7486,61816,12/3/2018 12:42,Incompatible with owner lifestyle,0,C18121650,9.8102E+14,Oscar,Domestic Short Hair,Grey and White,Cat,1 year 8 months.,Male,Adoptable Cat Glass Colony,12/22/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7487,61818,12/3/2018 13:49,Stray,0,P18121652,,Napoleon,Vietnamese Pot Bellied,Black,Pig,8 weeks.,Male,Food prep room,12/8/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7488,61819,12/3/2018 13:49,Stray,0,P18121653,,Muriel,Vietnamese Pot Bellied,Black,Pig,19 weeks.,Male,Food prep room,12/9/2018 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
7489,61820,12/3/2018 15:28,Unable to Afford,0,D18121651,9.8102E+14,Max,Bully Breed Mix,Red and White,Dog,1 year 6 months.,Male,Adoptable Dogs,12/14/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7490,61821,12/3/2018 22:40,Police Assist,0,D1812786,,Buddy,Terrier,Grey,Dog,1 year 0 months.,Male,Canine intake room,12/4/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7491,61823,12/4/2018 12:29,Stray,0,C18121658,9.8102E+14,Vienna,Domestic Short Hair,Grey,Cat,14 weeks.,Female,Adoptable Cat Kennels,12/11/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7492,61824,12/4/2018 13:33,Stray,0,C18121659,9.8102E+14,Hollister,Domestic Short Hair,White and Black,Cat,9 months.,Male,Lobby,12/14/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7493,61825,12/4/2018 13:33,Stray,0,C18121660,9.8102E+14,Gucci,Domestic Short Hair,Black and Brown,Cat,9 months.,Female,Lobby,12/13/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7494,61826,12/4/2018 13:50,Stray,0,C18121661,,Patches,Domestic Long Hair,Orange and White,Cat,7 years 2 months.,Male,Feline intake room,12/4/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
7495,61827,12/4/2018 15:18,Unsuitable Accommodation,0,D18121656,9.8102E+14,Karma,Beagle/Mix,Brindle,Dog,1 year 0 months.,Female,Dog room B,12/12/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7496,61828,12/4/2018 17:43,Biting,0,C18121657,9.8102E+14,Whiskey River,Domestic Short Hair,Black and White,Cat,23 weeks.,Male,Adoptable Cat Kennels,12/21/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7497,61829,12/5/2018 10:42,Stray,0,C18121662,,Fernando,Domestic Long Hair,Siver and Black,Cat,3 years 2 months.,Male,Adoptable Cat Kennels,1/4/2019 0:00,Foster,0,2/6/2019 0:00,Stray,2/6/2019 0:00,"UU - untreatable, unmanageable",0,1,0
7498,61831,12/6/2018 12:06,Unable to Afford,0,C18121663,9.8102E+14,Lucky Star,Domestic Medium Hair,Orange,Cat,14 weeks.,Male,Lobby,12/11/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7499,61832,12/6/2018 12:06,Unable to Afford,0,C18121664,9.8102E+14,Papa (Don`t Preach),Domestic Short Hair,Orange,Cat,9 months.,Male,Lobby,12/13/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7500,61833,12/6/2018 12:06,Unable to Afford,0,C18121665,9.8102E+14,Borderline,Domestic Long Hair,Tortie,Cat,14 weeks.,Female,Lobby,12/11/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7501,61835,12/6/2018 13:56,Landlord issues,0,C18121666,9.8102E+14,Tater,Domestic Long Hair,Grey and White,Cat,2 years 5 months.,Female,Adoptable Cat Kennels,12/28/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7502,61836,12/6/2018 13:58,Landlord issues,0,C18121667,9.8102E+14,Ducky,Domestic Medium Hair,Grey,Cat,2 years 3 months.,Female,Adoptable Cat Glass Colony,12/31/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7503,61837,12/6/2018 14:00,Landlord issues,0,C18121668,9.8102E+14,Princess,Domestic Short Hair,Grey,Cat,8 months.,Female,Adoptable Cat Glass Colony,12/26/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7504,61838,12/6/2018 15:29,Stray,0,D18121663,9.8102E+14,Handsome,Bully Breed Mix,Chocolate,Dog,1 year 4 months.,Male,Adoptable Dogs,12/28/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7505,61844,12/7/2018 13:42,Stray,0,C18121669,9.8102E+14,Sandra Dee,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Adoptable Cat Glass Colony,12/27/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7506,61845,12/7/2018 14:48,Stray,0,C18121670,9.8102E+14,Hemlock Cliff,Domestic Short Hair,Orange and White,Cat,3 years 1 month.,Male,Adoptable Cat Glass Colony,1/18/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7507,61846,12/7/2018 15:23,Incompatible with owner lifestyle,0,C18121671,9.8102E+14,Lulu,Domestic Short Hair,"Brown, Black and White",Cat,4 years 7 months.,Female,Lobby,1/30/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
7508,61848,12/7/2018 16:13,Stray,0,C18121672,9.8102E+14,Hariah,Domestic Short Hair,Black and Brown,Cat,8 months.,Female,Adoptable Cat Big Colony,12/30/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
